subject_nr,count_trial,xpos,ypos,tm
1,9,-3,375,144790
1,9,-3,373,144800
1,9,-3,371,144810
1,9,-3,363,144820
1,9,-5,353,144830
1,9,-10,335,144840
1,9,-25,295,144850
1,9,-59,163,144860
1,9,-84,80,144870
1,9,-106,-3,144880
1,9,-131,-83,144890
1,9,-179,-201,144900
1,9,-204,-238,144910
1,9,-233,-274,144920
1,9,-265,-314,144930
1,9,-321,-377,144940
1,9,-353,-408,144950
1,9,-383,-427,144960
1,9,-405,-449,144970
1,9,-456,-479,144980
1,9,-481,-494,144990
1,9,-503,-506,145000
1,9,-522,-518,145010
1,9,-554,-525,145020
1,9,-565,-525,145030
1,9,-574,-525,145040
1,9,-580,-525,145050
1,9,-589,-525,145060
1,9,-592,-525,145070
1,9,-594,-525,145080
1,9,-596,-525,145090
1,9,-599,-525,145100
1,9,-602,-523,145110
1,9,-604,-521,145120
1,9,-606,-519,145130
1,9,-608,-514,145140
1,9,-609,-512,145150
1,9,-611,-508,145160
1,9,-612,-503,145170
1,9,-614,-490,145180
1,9,-615,-485,145190
1,9,-617,-476,145200
1,9,-619,-471,145210
1,9,-620,-464,145220
1,9,-620,-461,145230
1,9,-620,-458,145240
1,9,-620,-457,145250
1,9,-620,-455,145260
1,9,-620,-454,145270
1,9,-620,-454,145280
1,9,-620,-454,145290
1,9,-620,-454,145300
1,9,-620,-454,145310
1,9,-620,-454,145320
1,9,-620,-454,145330
1,9,-620,-454,145340
1,9,-620,-454,145350
1,9,-620,-454,145360
1,9,-620,-454,145370
1,9,-620,-454,145380
1,9,-620,-454,145391
1,9,-620,-454,145401
1,9,-620,-454,145411
1,9,-620,-454,145421
1,9,-620,-454,145431
1,9,-620,-454,145441
1,9,-620,-454,145451
1,9,-620,-454,145461
1,9,-620,-454,145471
1,9,-620,-454,145481
1,9,-620,-454,145491
1,9,-620,-454,145501
1,9,-620,-454,145511
1,9,-620,-453,145521
1,9,-620,-451,145531
1,9,-620,-449,145541
1,9,-620,-447,145551
1,9,-620,-446,145561
1,9,-620,-443,145571
1,9,-620,-440,145581
1,9,-620,-437,145591
1,9,-620,-437,145601
1,9,-619,-435,145611
1,9,-619,-435,145621
1,9,-619,-435,145631
1,9,-619,-435,145641
1,9,-619,-435,145651
1,9,-619,-435,145661
1,9,-619,-435,145671
1,9,-619,-435,145681
1,9,-619,-435,145691
1,9,-619,-435,145701
1,9,-619,-435,145706
1,10,-15,434,150276
1,10,-15,434,150286
1,10,-15,434,150296
1,10,-15,434,150306
1,10,-15,434,150316
1,10,-15,434,150326
1,10,-15,434,150336
1,10,-15,434,150346
1,10,-15,434,150356
1,10,-15,434,150366
1,10,-15,434,150376
1,10,-15,434,150386
1,10,-15,434,150396
1,10,-15,434,150406
1,10,-15,434,150416
1,10,-15,434,150426
1,10,-15,434,150436
1,10,-15,434,150446
1,10,-15,434,150456
1,10,-15,434,150466
1,10,-15,434,150476
1,10,-15,434,150486
1,10,-15,434,150496
1,10,-15,434,150506
1,10,-15,434,150516
1,10,-15,434,150526
1,10,-15,434,150536
1,10,-15,434,150546
1,10,-15,434,150556
1,10,-15,434,150566
1,10,-15,434,150576
1,10,-15,434,150586
1,10,-15,434,150596
1,10,-15,434,150606
1,10,-15,434,150616
1,10,-15,434,150626
1,10,-15,434,150636
1,10,-15,434,150646
1,10,-15,434,150656
1,10,-15,434,150666
1,10,-15,434,150676
1,10,-15,434,150686
1,10,-15,434,150696
1,10,-14,434,150706
1,10,-9,430,150716
1,10,-6,428,150726
1,10,-2,427,150736
1,10,3,427,150746
1,10,4,427,150756
1,10,4,427,150766
1,10,4,427,150776
1,10,4,427,150786
1,10,5,427,150796
1,10,7,426,150806
1,10,9,425,150816
1,10,11,424,150826
1,10,14,422,150836
1,10,15,422,150846
1,10,17,422,150856
1,10,17,422,150866
1,10,21,422,150876
1,10,24,421,150886
1,10,29,418,150896
1,10,37,411,150906
1,10,83,377,150916
1,10,120,342,150927
1,10,162,296,150937
1,10,252,166,150947
1,10,294,102,150957
1,10,338,36,150967
1,10,385,-28,150977
1,10,468,-124,150987
1,10,512,-168,150997
1,10,555,-209,151007
1,10,593,-246,151017
1,10,655,-311,151027
1,10,672,-336,151037
1,10,681,-346,151047
1,10,688,-353,151057
1,10,689,-359,151067
1,10,689,-359,151077
1,10,689,-360,151087
1,10,689,-360,151097
1,10,683,-365,151107
1,10,678,-370,151117
1,10,675,-373,151127
1,10,671,-378,151137
1,10,664,-387,151147
1,10,661,-391,151157
1,10,659,-395,151167
1,10,657,-398,151177
1,10,652,-403,151187
1,10,650,-404,151197
1,10,647,-406,151207
1,10,644,-407,151217
1,10,642,-410,151227
1,10,641,-411,151237
1,10,638,-413,151247
1,10,638,-414,151257
1,10,638,-414,151267
1,10,638,-414,151277
1,10,638,-414,151287
1,10,638,-414,151297
1,10,638,-414,151306
1,11,-11,405,155164
1,11,-11,405,155174
1,11,-11,405,155184
1,11,-11,405,155194
1,11,-11,405,155204
1,11,-11,405,155214
1,11,-11,405,155224
1,11,-11,405,155234
1,11,-11,405,155244
1,11,-11,405,155254
1,11,-11,405,155264
1,11,-11,405,155274
1,11,-11,405,155284
1,11,-11,405,155294
1,11,-11,405,155304
1,11,-11,405,155314
1,11,-11,405,155324
1,11,-11,405,155334
1,11,-11,405,155344
1,11,-11,405,155354
1,11,-11,405,155364
1,11,-11,405,155374
1,11,-11,405,155384
1,11,-11,405,155394
1,11,-11,405,155404
1,11,-11,405,155414
1,11,-11,405,155424
1,11,-11,405,155434
1,11,-11,405,155444
1,11,-11,405,155454
1,11,-11,405,155464
1,11,-11,405,155474
1,11,-10,405,155484
1,11,-10,405,155494
1,11,-9,405,155504
1,11,-9,405,155514
1,11,-7,405,155524
1,11,-7,405,155534
1,11,-7,405,155544
1,11,-7,405,155554
1,11,-7,405,155564
1,11,-7,405,155574
1,11,-7,405,155584
1,11,-7,405,155594
1,11,-7,405,155604
1,11,-7,405,155614
1,11,-7,405,155624
1,11,-7,405,155634
1,11,-7,405,155644
1,11,-7,405,155654
1,11,-7,405,155664
1,11,-7,405,155674
1,11,-7,405,155684
1,11,-7,405,155694
1,11,-7,405,155704
1,11,-7,405,155714
1,11,-7,405,155724
1,11,-7,405,155734
1,11,-6,404,155744
1,11,-4,402,155754
1,11,-3,400,155765
1,11,0,398,155775
1,11,2,396,155785
1,11,7,392,155795
1,11,9,391,155805
1,11,11,389,155815
1,11,14,388,155825
1,11,19,385,155835
1,11,23,385,155845
1,11,28,383,155855
1,11,30,383,155865
1,11,30,383,155875
1,11,30,383,155885
1,11,30,383,155895
1,11,30,383,155905
1,11,30,383,155915
1,11,30,383,155925
1,11,30,383,155935
1,11,30,383,155945
1,11,30,383,155955
1,11,30,383,155965
1,11,30,383,155975
1,11,30,383,155985
1,11,30,383,155995
1,11,30,383,156005
1,11,30,383,156015
1,11,30,383,156025
1,11,30,383,156035
1,11,30,383,156045
1,11,30,383,156055
1,11,30,383,156065
1,11,30,383,156075
1,11,30,383,156085
1,11,30,383,156095
1,11,30,383,156105
1,11,30,383,156115
1,11,30,383,156125
1,11,30,383,156135
1,11,30,383,156145
1,11,30,383,156155
1,11,30,383,156165
1,11,30,383,156175
1,11,30,383,156185
1,11,30,383,156195
1,11,33,382,156205
1,11,39,378,156215
1,11,48,371,156225
1,11,79,349,156235
1,11,94,335,156245
1,11,114,312,156255
1,11,147,277,156265
1,11,226,186,156275
1,11,266,133,156285
1,11,307,80,156295
1,11,352,24,156305
1,11,436,-75,156315
1,11,476,-123,156325
1,11,514,-163,156335
1,11,545,-200,156345
1,11,579,-239,156355
1,11,587,-248,156365
1,11,594,-256,156375
1,11,599,-261,156385
1,11,608,-271,156395
1,11,609,-273,156405
1,11,612,-275,156415
1,11,612,-277,156425
1,11,613,-279,156435
1,11,613,-279,156445
1,11,613,-280,156455
1,11,613,-281,156465
1,11,613,-282,156475
1,11,612,-284,156485
1,11,612,-284,156495
1,11,611,-286,156505
1,11,611,-288,156515
1,11,611,-290,156525
1,11,611,-293,156535
1,11,611,-295,156545
1,11,608,-300,156555
1,11,608,-302,156565
1,11,607,-304,156575
1,11,606,-306,156585
1,11,605,-311,156595
1,11,604,-313,156606
1,11,604,-317,156616
1,11,604,-319,156626
1,11,602,-327,156636
1,11,600,-333,156646
1,11,598,-336,156656
1,11,598,-339,156666
1,11,596,-345,156676
1,11,596,-347,156686
1,11,596,-349,156696
1,11,596,-351,156706
1,11,596,-355,156716
1,11,596,-355,156726
1,11,596,-356,156736
1,11,596,-356,156746
1,11,595,-357,156756
1,11,595,-357,156766
1,11,595,-358,156776
1,11,595,-358,156786
1,11,595,-359,156796
1,11,595,-360,156806
1,11,595,-361,156816
1,11,595,-362,156852
1,11,595,-362,156862
1,11,595,-362,156872
1,11,595,-362,156882
1,11,595,-363,156895
1,11,595,-363,156905
1,11,595,-363,156915
1,11,595,-364,156925
1,11,595,-365,156935
1,11,595,-365,156945
1,11,595,-365,156955
1,11,595,-366,156965
1,11,595,-366,156975
1,11,595,-366,156985
1,11,595,-367,156995
1,11,595,-368,157005
1,11,595,-368,157015
1,11,595,-368,157025
1,11,595,-369,157035
1,11,595,-369,157045
1,11,595,-369,157055
1,11,595,-369,157065
1,11,595,-369,157075
1,11,595,-369,157085
1,11,595,-369,157095
1,11,595,-369,157105
1,11,595,-369,157107
1,12,-62,408,161300
1,12,-62,408,161310
1,12,-62,408,161320
1,12,-62,408,161330
1,12,-62,408,161340
1,12,-62,408,161350
1,12,-62,408,161360
1,12,-62,408,161370
1,12,-62,408,161380
1,12,-62,408,161390
1,12,-62,408,161400
1,12,-62,408,161410
1,12,-62,408,161420
1,12,-62,408,161430
1,12,-62,408,161440
1,12,-62,408,161450
1,12,-62,408,161460
1,12,-62,408,161470
1,12,-62,408,161480
1,12,-62,408,161490
1,12,-62,408,161500
1,12,-62,408,161510
1,12,-62,408,161520
1,12,-62,408,161530
1,12,-62,408,161540
1,12,-62,408,161550
1,12,-62,408,161560
1,12,-62,408,161570
1,12,-62,408,161580
1,12,-62,408,161590
1,12,-62,408,161600
1,12,-62,408,161610
1,12,-62,408,161620
1,12,-62,408,161630
1,12,-62,408,161640
1,12,-62,408,161650
1,12,-62,409,161660
1,12,-62,409,161670
1,12,-62,409,161680
1,12,-62,409,161690
1,12,-62,409,161700
1,12,-62,409,161710
1,12,-62,409,161720
1,12,-62,409,161730
1,12,-62,409,161740
1,12,-62,409,161750
1,12,-60,409,161760
1,12,-59,409,161770
1,12,-56,409,161780
1,12,-54,409,161790
1,12,-53,409,161800
1,12,-52,409,161810
1,12,-48,409,161820
1,12,-46,409,161830
1,12,-44,409,161840
1,12,-44,409,161850
1,12,-44,409,161860
1,12,-44,409,161870
1,12,-44,409,161880
1,12,-44,409,161890
1,12,-44,409,161900
1,12,-44,409,161910
1,12,-44,409,161920
1,12,-44,409,161930
1,12,-44,409,161940
1,12,-44,409,161950
1,12,-44,409,161960
1,12,-44,409,161992
1,12,-44,409,162002
1,12,-44,409,162012
1,12,-44,409,162022
1,12,-44,409,162035
1,12,-44,409,162045
1,12,-44,409,162055
1,12,-44,409,162065
1,12,-44,410,162075
1,12,-44,410,162085
1,12,-44,411,162095
1,12,-44,411,162105
1,12,-44,412,162115
1,12,-44,412,162125
1,12,-44,412,162135
1,12,-44,413,162145
1,12,-44,413,162155
1,12,-44,413,162165
1,12,-45,413,162175
1,12,-45,413,162185
1,12,-45,413,162195
1,12,-45,413,162205
1,12,-46,413,162215
1,12,-46,413,162225
1,12,-46,413,162235
1,12,-47,413,162245
1,12,-47,409,162255
1,12,-47,402,162265
1,12,-49,377,162275
1,12,-56,342,162285
1,12,-69,303,162295
1,12,-87,255,162305
1,12,-139,147,162315
1,12,-171,92,162325
1,12,-204,45,162335
1,12,-240,-13,162345
1,12,-303,-105,162355
1,12,-337,-142,162366
1,12,-377,-183,162376
1,12,-415,-221,162386
1,12,-484,-296,162396
1,12,-519,-329,162406
1,12,-543,-349,162416
1,12,-562,-362,162426
1,12,-600,-384,162436
1,12,-616,-392,162446
1,12,-629,-398,162456
1,12,-636,-402,162466
1,12,-645,-408,162476
1,12,-647,-411,162486
1,12,-648,-413,162496
1,12,-649,-415,162506
1,12,-652,-421,162516
1,12,-653,-423,162526
1,12,-655,-426,162536
1,12,-655,-427,162546
1,12,-655,-429,162556
1,12,-655,-430,162566
1,12,-655,-431,162576
1,12,-655,-433,162586
1,12,-655,-435,162596
1,12,-655,-436,162606
1,12,-655,-436,162616
1,12,-655,-437,162626
1,12,-655,-438,162636
1,12,-655,-438,162646
1,12,-655,-438,162656
1,12,-655,-438,162666
1,12,-655,-438,162676
1,12,-655,-438,162686
1,12,-655,-438,162696
1,12,-655,-438,162706
1,12,-655,-438,162716
1,12,-655,-438,162726
1,12,-655,-438,162736
1,12,-655,-438,162746
1,12,-655,-438,162756
1,12,-655,-438,162766
1,12,-655,-438,162776
1,12,-655,-437,162786
1,12,-655,-437,162796
1,12,-655,-437,162806
1,12,-655,-437,162816
1,12,-655,-437,162826
1,12,-655,-437,162836
1,12,-655,-437,162846
1,12,-655,-437,162856
1,12,-655,-437,162866
1,12,-655,-437,162876
1,12,-655,-437,162886
1,12,-655,-437,162896
1,12,-655,-437,162906
1,12,-655,-437,162916
1,12,-655,-437,162926
1,12,-655,-437,162936
1,12,-655,-437,162946
1,12,-655,-437,162956
1,12,-655,-437,162966
1,12,-655,-437,162976
1,12,-655,-437,162986
1,12,-655,-437,162996
1,12,-655,-437,163006
1,12,-655,-437,163016
1,12,-655,-437,163026
1,12,-655,-437,163036
1,12,-655,-437,163046
1,12,-655,-437,163056
1,12,-655,-437,163066
1,12,-655,-437,163076
1,12,-655,-437,163086
1,12,-655,-437,163096
1,12,-655,-437,163106
1,12,-655,-437,163116
1,12,-655,-437,163126
1,12,-655,-437,163136
1,12,-655,-437,163146
1,12,-655,-437,163156
1,12,-655,-437,163166
1,12,-655,-437,163176
1,12,-655,-437,163186
1,12,-655,-437,163196
1,12,-655,-437,163206
1,12,-655,-437,163216
1,12,-655,-437,163226
1,12,-655,-437,163236
1,12,-655,-437,163246
1,12,-655,-437,163256
1,12,-655,-437,163266
1,12,-655,-437,163276
1,12,-655,-437,163286
1,12,-655,-437,163296
1,12,-655,-437,163306
1,12,-655,-437,163316
1,12,-655,-437,163326
1,12,-655,-437,163336
1,12,-655,-437,163346
1,12,-655,-437,163356
1,12,-655,-437,163366
1,12,-655,-437,163376
1,12,-655,-437,163386
1,12,-655,-437,163396
1,12,-655,-437,163406
1,12,-655,-437,163416
1,12,-655,-437,163426
1,12,-655,-437,163436
1,12,-655,-437,163446
1,12,-655,-437,163456
1,12,-655,-437,163466
1,12,-655,-437,163476
1,12,-655,-437,163487
1,12,-655,-437,163497
1,12,-655,-437,163507
1,12,-655,-437,163517
1,12,-655,-437,163527
1,12,-655,-437,163537
1,12,-655,-437,163547
1,12,-655,-437,163557
1,12,-655,-437,163567
1,12,-655,-437,163577
1,12,-655,-437,163587
1,12,-655,-437,163597
1,12,-655,-437,163607
1,12,-655,-437,163617
1,12,-655,-437,163627
1,12,-655,-437,163637
1,12,-655,-437,163647
1,12,-655,-437,163657
1,12,-655,-437,163667
1,12,-655,-437,163677
1,12,-655,-437,163687
1,12,-655,-437,163697
1,12,-655,-437,163707
1,12,-655,-437,163717
1,12,-655,-437,163727
1,12,-655,-437,163737
1,12,-655,-437,163747
1,12,-655,-437,163757
1,12,-655,-437,163767
1,12,-655,-437,163777
1,12,-655,-437,163787
1,12,-655,-437,163797
1,12,-655,-437,163807
1,12,-655,-437,163817
1,12,-655,-437,163827
1,12,-655,-437,163837
1,12,-655,-437,163847
1,12,-655,-437,163857
1,12,-655,-437,163867
1,12,-655,-437,163877
1,12,-655,-437,163887
1,12,-655,-437,163897
1,12,-655,-437,163907
1,12,-655,-437,163917
1,12,-655,-437,163927
1,12,-655,-437,163937
1,12,-655,-437,163947
1,12,-655,-437,163957
1,12,-655,-437,163967
1,12,-655,-437,163977
1,12,-655,-437,163987
1,12,-655,-437,163997
1,12,-655,-437,164007
1,12,-655,-437,164017
1,12,-655,-437,164027
1,12,-655,-437,164037
1,12,-655,-437,164047
1,12,-655,-437,164057
1,12,-655,-437,164067
1,12,-655,-437,164077
1,12,-655,-437,164087
1,12,-655,-437,164097
1,12,-655,-437,164107
1,12,-655,-437,164117
1,12,-655,-437,164127
1,12,-655,-437,164137
1,12,-655,-437,164147
1,12,-655,-437,164157
1,12,-655,-437,164167
1,12,-655,-437,164177
1,12,-655,-437,164187
1,12,-655,-437,164197
1,12,-655,-437,164207
1,12,-655,-437,164217
1,12,-655,-437,164227
1,12,-655,-437,164237
1,12,-655,-437,164247
1,12,-655,-437,164257
1,12,-655,-437,164267
1,12,-655,-437,164277
1,12,-655,-437,164287
1,12,-655,-437,164297
1,12,-655,-437,164307
1,12,-655,-437,164317
1,12,-655,-437,164327
1,12,-655,-437,164337
1,12,-655,-437,164347
1,12,-655,-437,164357
1,12,-655,-437,164367
1,12,-655,-437,164377
1,12,-655,-437,164387
1,12,-655,-437,164397
1,12,-655,-437,164407
1,12,-655,-437,164417
1,12,-655,-437,164427
1,12,-655,-437,164437
1,12,-655,-437,164447
1,12,-655,-437,164457
1,12,-655,-437,164467
1,12,-655,-437,164477
1,12,-655,-437,164487
1,12,-655,-437,164497
1,12,-655,-437,164507
1,12,-655,-437,164517
1,12,-655,-437,164527
1,12,-655,-437,164537
1,12,-655,-437,164547
1,12,-655,-437,164557
1,12,-655,-437,164567
1,12,-655,-437,164577
1,12,-655,-437,164587
1,12,-655,-437,164597
1,12,-655,-437,164607
1,12,-655,-437,164617
1,12,-655,-437,164627
1,12,-655,-437,164637
1,12,-655,-437,164647
1,12,-655,-437,164657
1,12,-655,-437,164667
1,12,-655,-437,164677
1,12,-655,-437,164687
1,12,-655,-437,164697
1,12,-655,-437,164707
1,12,-655,-437,164717
1,12,-655,-437,164727
1,12,-655,-437,164737
1,12,-655,-437,164747
1,12,-655,-437,164757
1,12,-655,-437,164767
1,12,-655,-437,164777
1,12,-655,-437,164787
1,12,-655,-437,164797
1,12,-655,-437,164807
1,12,-655,-437,164817
1,12,-655,-437,164827
1,12,-655,-437,164837
1,12,-655,-437,164847
1,12,-655,-437,164857
1,12,-655,-437,164867
1,12,-655,-437,164877
1,12,-655,-437,164887
1,12,-655,-437,164897
1,12,-655,-437,164907
1,12,-655,-437,164917
1,12,-655,-437,164927
1,12,-655,-437,164937
1,12,-655,-437,164947
1,12,-655,-437,164957
1,12,-655,-437,164967
1,12,-655,-437,164977
1,12,-655,-437,164987
1,12,-655,-437,164997
1,12,-655,-437,165007
1,12,-655,-437,165017
1,12,-655,-437,165027
1,12,-655,-437,165037
1,12,-655,-437,165047
1,12,-655,-437,165057
1,12,-655,-437,165067
1,12,-655,-437,165077
1,12,-655,-437,165087
1,12,-655,-436,165097
1,12,-655,-436,165107
1,12,-655,-436,165117
1,12,-655,-436,165127
1,12,-655,-436,165137
1,12,-655,-436,165147
1,12,-655,-436,165157
1,12,-655,-436,165167
1,12,-655,-436,165177
1,12,-655,-436,165187
1,12,-655,-436,165197
1,12,-655,-436,165207
1,12,-655,-436,165217
1,12,-655,-436,165227
1,12,-655,-436,165237
1,12,-655,-436,165247
1,12,-655,-436,165257
1,12,-655,-436,165267
1,12,-655,-436,165277
1,12,-655,-436,165287
1,12,-655,-436,165297
1,12,-655,-436,165307
1,12,-655,-436,165317
1,12,-655,-436,165327
1,12,-655,-436,165337
1,12,-655,-436,165347
1,12,-655,-436,165357
1,12,-655,-436,165367
1,12,-655,-436,165377
1,12,-655,-436,165387
1,12,-655,-436,165397
1,12,-655,-436,165407
1,12,-655,-436,165417
1,12,-655,-436,165427
1,12,-655,-436,165437
1,12,-655,-436,165442
1,14,-30,418,177375
1,14,-30,418,177385
1,14,-30,418,177395
1,14,-30,418,177405
1,14,-30,418,177415
1,14,-30,418,177425
1,14,-30,418,177435
1,14,-30,418,177445
1,14,-30,418,177455
1,14,-30,418,177465
1,14,-30,418,177475
1,14,-30,418,177485
1,14,-30,418,177495
1,14,-30,418,177505
1,14,-30,418,177515
1,14,-30,418,177525
1,14,-30,418,177535
1,14,-30,418,177545
1,14,-30,418,177555
1,14,-30,418,177565
1,14,-30,418,177575
1,14,-30,418,177585
1,14,-30,418,177595
1,14,-30,418,177605
1,14,-30,418,177615
1,14,-30,418,177625
1,14,-30,418,177635
1,14,-30,418,177645
1,14,-30,418,177655
1,14,-30,418,177665
1,14,-30,418,177675
1,14,-30,418,177685
1,14,-30,418,177695
1,14,-30,418,177705
1,14,-30,418,177715
1,14,-30,418,177725
1,14,-30,418,177735
1,14,-30,418,177745
1,14,-30,418,177755
1,14,-30,418,177765
1,14,-30,418,177775
1,14,-30,418,177785
1,14,-30,418,177795
1,14,-30,418,177805
1,14,-30,418,177815
1,14,-30,418,177825
1,14,-30,418,177835
1,14,-30,418,177845
1,14,-30,418,177855
1,14,-30,418,177865
1,14,-30,418,177875
1,14,-30,418,177885
1,14,-30,418,177895
1,14,-30,418,177905
1,14,-30,418,177915
1,14,-28,418,177925
1,14,-26,418,177935
1,14,-25,418,177945
1,14,-23,418,177955
1,14,-21,418,177965
1,14,-19,418,177975
1,14,-18,418,177985
1,14,-15,419,177995
1,14,-14,419,178005
1,14,-13,419,178015
1,14,-11,419,178025
1,14,-10,419,178035
1,14,-9,419,178045
1,14,-7,422,178055
1,14,-5,423,178065
1,14,1,424,178075
1,14,7,425,178085
1,14,12,425,178095
1,14,18,425,178105
1,14,27,426,178115
1,14,31,427,178125
1,14,35,428,178135
1,14,40,428,178145
1,14,48,428,178155
1,14,53,428,178165
1,14,57,428,178175
1,14,61,428,178185
1,14,82,426,178195
1,14,117,409,178205
1,14,183,370,178215
1,14,229,328,178225
1,14,316,180,178235
1,14,363,87,178245
1,14,406,0,178255
1,14,447,-87,178265
1,14,528,-266,178275
1,14,555,-352,178285
1,14,583,-417,178295
1,14,603,-462,178305
1,14,626,-506,178315
1,14,630,-512,178325
1,14,634,-518,178335
1,14,639,-524,178345
1,14,642,-525,178355
1,14,642,-525,178365
1,14,642,-525,178375
1,14,642,-525,178385
1,14,642,-525,178395
1,14,642,-525,178405
1,14,642,-525,178415
1,14,642,-525,178425
1,14,642,-525,178435
1,14,642,-525,178445
1,14,641,-525,178455
1,14,641,-525,178465
1,14,641,-525,178475
1,14,641,-525,178485
1,14,641,-525,178495
1,14,641,-525,178505
1,14,641,-525,178515
1,14,641,-525,178525
1,14,641,-525,178535
1,14,641,-525,178545
1,14,641,-525,178555
1,14,641,-525,178565
1,14,641,-525,178575
1,14,641,-525,178585
1,14,641,-525,178595
1,14,641,-523,178605
1,14,641,-520,178615
1,14,641,-516,178625
1,14,642,-507,178635
1,14,642,-504,178645
1,14,642,-502,178655
1,14,640,-500,178665
1,14,640,-495,178675
1,14,641,-495,178685
1,14,642,-495,178695
1,14,644,-494,178705
1,14,646,-492,178715
1,14,646,-491,178725
1,14,646,-491,178735
1,14,646,-491,178745
1,14,646,-491,178755
1,14,646,-491,178762
1,15,-2,394,182540
1,15,-2,394,182550
1,15,-2,394,182560
1,15,-2,394,182570
1,15,-2,394,182580
1,15,-2,394,182590
1,15,-2,394,182600
1,15,-2,394,182610
1,15,-2,394,182620
1,15,-2,394,182630
1,15,-2,394,182640
1,15,-2,394,182650
1,15,-2,394,182660
1,15,-2,394,182670
1,15,-2,394,182680
1,15,-2,394,182690
1,15,-2,394,182700
1,15,-2,394,182710
1,15,-2,394,182720
1,15,-2,394,182730
1,15,-2,394,182740
1,15,-2,394,182750
1,15,-2,394,182760
1,15,-2,394,182770
1,15,-2,394,182780
1,15,-2,394,182790
1,15,-2,394,182800
1,15,-2,394,182810
1,15,-2,394,182820
1,15,-2,394,182830
1,15,-2,394,182840
1,15,-2,394,182850
1,15,-2,394,182860
1,15,-2,394,182870
1,15,-2,394,182880
1,15,-2,394,182890
1,15,-2,394,182900
1,15,-2,394,182910
1,15,-2,394,182920
1,15,-2,394,182930
1,15,-2,394,182940
1,15,-3,394,182950
1,15,-3,394,182960
1,15,-3,394,182970
1,15,-3,394,182980
1,15,-3,394,182990
1,15,-3,394,183000
1,15,-3,394,183010
1,15,-3,394,183020
1,15,-3,394,183030
1,15,-3,394,183040
1,15,-3,394,183050
1,15,-3,394,183060
1,15,-3,394,183070
1,15,-3,394,183080
1,15,-3,394,183090
1,15,-3,394,183100
1,15,-3,394,183110
1,15,-3,394,183120
1,15,-3,393,183130
1,15,3,385,183140
1,15,8,379,183150
1,15,21,365,183160
1,15,43,334,183170
1,15,101,243,183180
1,15,142,164,183190
1,15,183,79,183200
1,15,224,-2,183210
1,15,304,-150,183220
1,15,346,-216,183230
1,15,383,-261,183240
1,15,421,-299,183250
1,15,479,-353,183260
1,15,498,-364,183270
1,15,515,-374,183280
1,15,526,-381,183290
1,15,542,-388,183300
1,15,551,-391,183310
1,15,558,-395,183320
1,15,565,-396,183330
1,15,576,-400,183340
1,15,578,-401,183350
1,15,579,-402,183360
1,15,581,-402,183370
1,15,582,-403,183380
1,15,583,-404,183390
1,15,585,-406,183400
1,15,586,-406,183410
1,15,588,-407,183420
1,15,589,-407,183430
1,15,590,-408,183440
1,15,590,-408,183450
1,15,592,-408,183460
1,15,592,-408,183470
1,15,592,-408,183480
1,15,592,-408,183490
1,15,593,-408,183500
1,15,593,-408,183510
1,15,593,-408,183520
1,15,594,-408,183530
1,15,594,-408,183540
1,15,594,-408,183550
1,15,594,-408,183554
1,16,7,369,190582
1,16,7,369,190592
1,16,7,369,190602
1,16,7,369,190612
1,16,7,369,190622
1,16,7,369,190632
1,16,7,369,190642
1,16,7,369,190652
1,16,7,369,190662
1,16,7,369,190672
1,16,7,369,190682
1,16,7,369,190692
1,16,7,369,190702
1,16,7,369,190712
1,16,7,369,190722
1,16,7,369,190732
1,16,7,369,190742
1,16,7,369,190752
1,16,7,369,190762
1,16,7,369,190772
1,16,7,369,190782
1,16,7,369,190792
1,16,7,369,190802
1,16,7,369,190812
1,16,7,369,190822
1,16,7,369,190832
1,16,7,369,190842
1,16,7,369,190852
1,16,8,369,190862
1,16,8,369,190872
1,16,9,369,190882
1,16,9,369,190892
1,16,9,369,190902
1,16,9,369,190912
1,16,9,369,190922
1,16,9,369,190932
1,16,9,369,190942
1,16,9,369,190952
1,16,9,369,190962
1,16,9,369,190972
1,16,9,369,190982
1,16,9,369,190992
1,16,9,369,191002
1,16,9,369,191012
1,16,9,369,191022
1,16,9,369,191032
